Company,Glassdoor_Review_Link,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,1/3/2019, Operations Supervisor,"Brooklyn, NY",Current Employee ,Great company,More than 10 years,0,Coned offers great opportunities and career paths.,This company been great to all employees throughout the years,,5,3,5,5,4,5
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,1/1/2019, Engineer,"New York, NY",Current Employee ,Stable company & friendly colleagues,More than 10 years,0,"Good work life balance. A good job to have some side hustles (part time job, open a business, or hobbies)",Recently started Business Cost Optimization (BCO) which in a way to cut cost and add more work/stress to the employee. You need to know someone to,,4,5,4,4,4,4
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,1/16/2019,,"New York, NY",Current Employee ,"Horrible company, especially PMO department",More than 3 years,0,"Paycheck, good benefits, nice co workers","The PMO department has some of the most awful Managers. They seems to lack intelligence and are only really there to take notes and contribute nothing. I don't know how these people got their positions, although some are related to former higher ups, so I am sure that's how they got there. We are forced to work with the PMO but they have really not contributed anything to the company except for charging our projects and causing grief. They clock every minute you are in or out of the office. They are note takers and time keepers and get paid a lot of money for it. Completely useless.","Get rid of the PMO, its a joke!",1,1,1,1,1,1
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,12/25/2018, Section Manager,,Former Employee ,If working at quasi government agencies appeals to you.,More than a year,0,Job security provided for mediocraty,High performance employees cannot thrive here.,Not applicable as senior management is the problem. To the CEO: consider recruiting outside of CECONY for band 4 and above.,2,3,2,2,2,2
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,12/16/2018,,,Current Employee ,Senior Planning Analyst,,0,work-life balance; nothing else qualifies as a pro,"No career path, bureaucracy, incompetent leadership",,2,4,1,1,3,1
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,11/16/2018,,,Current Employee ,General Utility Worker,,0,Great pay. Great benefits. Room for progression.,Higher ranked mechanics dictate your day flow.,,5,4,5,5,4,3
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,11/26/2018, Senior Specialist,"Bronx, NY",Current Employee ,Overall its just an average company to stay afloat,More than a year,0,"Ok benefits and pay, still below the industry trends, but manageable. Combination of good, bad and worse workforce. But for the most part most of the coworkers are helpful and will lead to the right direction","Somehow, there is no room for advancement or growth and since every promotion or opportunities is reserved for the employees who come through the gold program. The gold associate are treated as untouchables and this has created a sense of immortality within some gold managers. Witnessing a gold manager cursing out in presence of the team is a daily occurrence. There is an absence of a strong leadership within the gas business.",Employees who joined the company without being a part of gold program should be given consideration within new growth opportunities.,2,1,1,1,2,1
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,11/3/2018, Engineering Aide,"New York, NY",Current Employee ,Engineer Aide,More than a year,0,Flexible schedule for college students.,Often times have unnecessary meetings.,,4,4,3,3,4,4
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,12/3/2018,,,Current Employee ,Beware,,0,Lots of nice employees who have been working here a long time.,Extremely bureaucratic. Many in management positions are here a long time and do not know what they are doing. Or they don't care.,,1,,,,,
Con Edison,https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,10/25/2018,,,Current Employee ,Engineering aide,Less than a year,0,"Clerical work
Nice and friendly environment","Waking up early
Long assignments
No slight tardiness",,5,4,4,5,4,5
