Name,Date,Likes,Comments,Captions
northeasternpd,02/26/2019 20:39,35,1,We were fortunate to again have @northeasternlaw alum John Sofis Scheft  Esq. (‘86) from “Law Enforcement Dimensions  LLC” w/ us throughout Feb. to instruct all of our POs in MA Gen. Law legal updates. #nuslpride
northeasternpd,02/26/2019 18:07,62,0,Today Dep. Chief Galindo saw 3 students (l to r) Caroline  Delaney  & Kim going out of their way to cheerfully hold the front doors @ Columbus Pl. for several folks coming in  going out of the building on this COLD day. Out came 3 #HelpfulHusky cards! A free coffee & muffin on us & from friends at Wollastons Market.
northeasternpd,02/26/2019 14:30,18,0,Visit http://safety.northeastern.edu to sign up for a variety of classes offered by us. Classes include self defense  personal preparedness  and a ton of other trainings!
northeasternpd,02/25/2019 20:41,36,0,This from Facilities Customer Service. Remember...in case of an emergency on our Boston campus. You can always call us first at (617) 373-3333. Be safe!
northeasternpd,02/25/2019 19:53,59,0,Tunnel System in Academic Center seeing a lot of foot traffic due to cold temps & strong winds. Stepping up our presence there this week...w/ smiles of course! Ofc.s Sweeney & Mason (l - r).
northeasternpd,02/25/2019 15:36,126,6,Our big thanks to the Drill Instructors of last week’s YPA (l to r at banner) Ofc.s A. Crutchfield  D. McGill  N. Genard  A. Soto  R. Jolliffe  & J. McCarthy. Well done!
northeasternpd,02/25/2019 14:54,77,1,P/t student employee & RA in Northeastern University Housing and Residential Life  Danielle Mahn invited us to be part of her & fellow RA Bryson McClure’s “Adulting 101” prog @ EV’s lobby yest. Provided resources  activities to improve independence & life skills @ #northeastern. Thx Dani!
northeasternpd,02/25/2019 14:21,57,6,Our 2nd YPA  held over public school's Feb. break  was fulfilling for us & apparently for the cadets too. Much thanks to our Drill  classroom  & practical instructors. An outstanding group of young men & women whom we hope to know for many years to come. See you around #boston & stay in touch!
northeasternpd,02/22/2019 15:01,56,0,It's midterms season huskies! Remember to #lessenthestress by taking caring care of yourselves both mentally and physically. Good luck!
northeasternpd,02/21/2019 14:30,45,1,#dontleaveitunattended
northeasternpd,02/20/2019 18:43,53,0,We're pleased to announce the addition of #policeofficer Craig Denman to our ranks. The talented veteran officer was sworn-in yest by Chief Davis & many of us were able to enjoy the happy occasion w/ Craig's family members. Welcome to your #northeastern family as well Craig!
northeasternpd,02/20/2019 13:59,38,1,One of several highlights from yest’s Day 2 of our Youth Police Academy was a presentation by @bostonpolice’s Youth Violence Strike Force. Second time now that BPD Ofc.s Layden  Lombardo  & Ramos were a hugh hit with our cadets!
northeasternpd,02/19/2019 17:42,30,0,We will be streaming on Facebook Live (@northeasternpd) at 3:00PM today for the swearing in ceremony of our newest Police Officer Craig Denman. Join us if you can!
northeasternpd,02/19/2019 14:16,50,2,Yesterday’s Youth Police Academy (Day 1) included PT w/ the DIs in the Carter Field “Bubble ” Use of Force Continuum classroom instruction  & Defensive Tactics training w/ Det. Redfern.
northeasternpd,02/18/2019 17:14,91,3,Puerto Rico Police Dept's Agent Alfred Zanyet-Pérez - shot & killed Sat 2/16th Feb. while conducting an undercover operation as part of his assignment in the Drugs & Narcotics Div. in Yauco. A passing veh opened fire  fatally wounding him. The susp.(s) remain at large. Agent Zanyet-Pérez is survived by his wife & four children. Protected & served. Rest In Peace sir.
northeasternpd,02/18/2019 15:01,51,1,"A packed Emergency Operations and Communications Center classroom today on this Day I of our second ""Youth Police Academy."
northeasternpd,02/18/2019 14:52,124,2,Evening Tour’s Officer Vickery loves the snow and  just prior to the storm that hit last night  requested use of the Polaris to patrol. Like a kid in a candy store!
northeasternpd,02/15/2019 20:19,40,0,Excellent turnout for our first ever #swcorridorconnections. Spoke w/ many cyclists & pedestrians who utilize Northeastern area of Corridor nearly every day. Pleased to meet several members of Southwest Corridor Park Management Advisory Council (PMAC) - great work for decades. http://swcpc.org/pmac/
northeasternpd,02/14/2019 20:48,17,0,We’d like to meet & hear from YOU about what we can do to make Corridor travel safer in the Northeastern area! #swcorridorconnections
northeasternpd,02/14/2019 13:48,22,0,A big #NUPDShoutOut to all of our students  staff  & faculty at @northeasternseattle. Special props to Anne Maria who puts the safety/security of all there first!
northeasternpd,02/13/2019 21:02,96,0,Officers Crutchfield (far l)  Genard (far r)  & Jolliffe (took pic) had an awesome time w/ @kappadeltanu on Monday. They asked for a SAFE class & we delivered! Learn more: northeastern.edu/nupd/
northeasternpd,02/13/2019 14:02,67,0,#lodd
northeasternpd,02/12/2019 19:40,38,1,Understandably... @nudining want to get their employees home safely so please make note of the early closings  plan accordingly  and spread the word. Thanks #huskies!
northeasternpd,02/12/2019 19:10,150,0,Officer John Sweeney ran into @gonumhockey players (l to r) Lincoln Griffin #19 & Patrick Schule #25. They just happened to be proudly carrying a certain prized trophy at the time and let John pose for a pic or two. #Beanpot
northeasternpd,02/12/2019 17:53,41,0,None
northeasternpd,02/12/2019 17:12,32,0,Boston cyclists! Please stop by our tent on this Friday 2/15 between 7am-9am. We'll be on the SWCorridor by Ruggles T giving out FREE coffee & hot chocolate. We'd love to say 'Hi' and get your thoughts on travel safety along Columbus Ave #swcorridorconnections
northeasternpd,02/12/2019 3:26,186,2,None
northeasternpd,02/12/2019 3:23,89,2,That’s #back2backbeanpot wins! Great game @gonumhockey ! Way cool 😎 #huskies.
northeasternpd,02/11/2019 20:26,97,1,Come by Curry Student Center tonight at 7:30PM to watch the @gonumhockey team take on the BC Eagles in the final round. Nothin' beats the Winter Blues like #beanpothockey  #huskyfellowship & #freefood! Thx go to your friends at @434csc. Let's #gohuskies! Bring that thing back to Huntington Ave!
northeasternpd,02/11/2019 15:50,93,0,Final round tonight! We're all rooting for you @gonumhockey! Bring that #beanpot back to Huntington Ave.
northeasternpd,02/06/2019 16:55,135,1,"Deputy Chief Galindo found this football along the parade route yesterday. May or may not have fallen off of one of the Duck Boats. ""Wait...OMG!! Could Goodell have been right all along!!??"""
northeasternpd,02/06/2019 13:30,21,0,For more information on the SafeZone app  go to http://bit.ly/NUPDsafezone! #NUPDsafezone #SafeZone
northeasternpd,02/06/2019 12:40,173,1,These kind students found this cute  young female Pit Bull & brought her to our HQs last PM. CSO Smith (front) then reached out to Animal Control. Hope someone knows her & is looking for her!
northeasternpd,02/06/2019 12:34,131,0,Our thanks to this good lookin’ crew  and then some for representing us & helping to keep folks safe @ yesterday’s Victory Parade. Cops On Bikes Regional Assistance (COBRA).
northeasternpd,02/05/2019 14:50,108,0,Oh! It feels good to be a #gonu hockey fan. The @gonuwhockey team is 20-3-3 & ranked 3rd in the nation!
northeasternpd,02/05/2019 14:38,74,0,Sweet OT “thrills” last night over BU to advance to the final next week! Way to go #huskies!
northeasternpd,02/05/2019 14:01,18,0,Take advantage of our FREE bicycle registration to protect your bike from theft! http://bit.ly/nupdregister
northeasternpd,02/04/2019 16:31,65,0,Going to the Victory Parade tomorrow? Starts at 11AM at the Hynes Convention Ctr. Review the route and important restrictions at this link (copy and paste) https://www.boston.gov/departments/311/patriots-super-bowl-victory-parade
northeasternpd,02/04/2019 3:12,121,0,None
northeasternpd,02/04/2019 1:33,148,1,Wow! What a crowd at the Curry Student Center tonight! #gopats
northeasternpd,02/03/2019 18:48,85,0,None
northeasternpd,02/03/2019 15:30,45,0,Check with your RA if your residence hall is holding a Super Bowl watch party. In addition  there will be a watch party in the Curry Student Center Mezzanine! 
northeasternpd,02/02/2019 22:00,35,0,#BehaveLikeChampions #Huskies! Go Pats! #SuperBowlLIII
northeasternpd,02/01/2019 16:01,60,1,Shoutout to @beta_neu for organizing a CPR class with NUPD this past week. Good looking out!
northeasternpd,01/31/2019 19:04,47,0,Huge turnout today at #CoffeeandTeawithNUPD! We had a great time chit-chatting with you all!
northeasternpd,01/31/2019 16:05,16,0,Good winter fire safety tips from our friends @fema
northeasternpd,01/31/2019 15:14,97,1,It's really cold out there! Come warm up with a FREE cup of coffee or hot chocolate with marshmallows. #coffeeandteawithnupd is at @nu_ccrossroads in Curry right now!
northeasternpd,01/31/2019 1:29,42,0,As always  in case of an on-campus emergency  call NUPD at (617) 373-3333.
northeasternpd,01/30/2019 20:07,51,2,This just in from National Weather Service for the Boston area. #haveaplan
northeasternpd,01/30/2019 18:01,22,0,Come join us tomorrow at @nu_ccrossroads for free coffee and hot chocolate! Get your day started right #CoffeeAndTeaWithNUPD
northeasternpd,01/30/2019 14:11,39,0,Yeah...a poor screenshot but one with rich info! #huskies eat & drink for free in the Curry Student Center while watching #superbowlliii ! Whaaat? Gr8 way to #celebrateresponsibly #gopats
northeasternpd,01/30/2019 13:01,13,0,We offer various training courses and seminars that teach you how to #aimtoprepare! To learn more and sign up  got to http://safety.northeastern.edu
northeasternpd,01/29/2019 18:24,102,1,We can expect some frigid temps in the coming days! Dress appropriately. Plan ahead. Be sure that windows/doors are properly secured to prevent water pipes from freezing and breaking. Brrrrr.
northeasternpd,01/29/2019 13:01,21,0,Here is February's schedule for self defense classes. http://bit.ly/nupdselfdefense
northeasternpd,01/28/2019 20:35,32,0,To sign up for safety classes  go to http://safety.northeastern.edu!
northeasternpd,01/25/2019 17:51,22,1,If you've got some time between 1:00PM - 2:00PM today  swing by West Village E lobby & meet members of our Community Engagement Unit. They'll register your electronic equipment. Only takes minutes to do! Get a head start by going to bit.ly/nupdregister Can't make it? See us weekdays 12PM - 4PM at NUPD.
northeasternpd,01/24/2019 19:13,19,1,Are you #CyberAware? Can you spot when you’re being phished? Try this google quiz and see if you can tell what's fake! https://phishingquiz.withgoogle.com/
northeasternpd,01/22/2019 19:03,55,5,None
northeasternpd,01/21/2019 14:43,74,0,None
northeasternpd,01/21/2019 14:40,43,0,“I just like to win.” -#tb12
northeasternpd,01/20/2019 0:36,38,0,None
northeasternpd,01/19/2019 15:17,86,0,Our sincere thanks to @gonuathletics for recognizing us & @bostonfire’s E37 at Thur. night’s @gonumbasketball game. #proudpartners
northeasternpd,01/17/2019 14:29,23,0,We're excited for this one! Sign up at: bit.ly/nupdpoliceacademy or call Officer Rachel Jolliffe with inquiries at (617) 373-3940.
northeasternpd,01/16/2019 16:25,35,1,Last night  NUPD Officers Crutchfield and Jolliffe appreciated the opportunity to partner up with @bostonpolice's “We Belong” leadership program  to address Juvenile Justice and Juvenile Law. We had a great learning session engaging and supporting our future leaders!
northeasternpd,01/16/2019 11:44,16,0,@bostonfire  @bostonpolice  @massstatepolice  @bemsra  #allfirstresponders
northeasternpd,01/15/2019 11:14,16,2,Walk-in hours at our HQs are 12PM-4PM on Mon-Fri.
northeasternpd,01/14/2019 23:57,25,0,None
northeasternpd,01/14/2019 18:39,48,0,Northeastern student Martin Bulanowski received a #HelpfulHusky card from Officer Monaco (#81) for turning in found property.
northeasternpd,01/14/2019 14:57,18,0,None
northeasternpd,01/13/2019 21:20,29,0,AFC Championship Game here they come!
northeasternpd,01/11/2019 15:06,20,0,If you’ve got one in your home/apt. be sure to follow these safety tips!
northeasternpd,01/11/2019 12:52,124,4,Natalie Corona  22yo  Davis (CA) police officer  shot & killed last PM responding to traffic accident.
northeasternpd,01/10/2019 19:03,104,3,Rest In Peace ma’am. 
northeasternpd,01/10/2019 18:38,23,0,To learn more  visit bit.ly/nupdselfdefense or call (617) 373-3940.
northeasternpd,01/09/2019 19:34,18,0,In honored memory of @bostonfire’s Lt. Kelley on 10th annv. of his #lodd  we give you Joseph  son our own John Bardacino from our NU Office of Emergency Management. Geez...everybody loves #firefighters.
northeasternpd,01/09/2019 12:23,61,0,‪Many of us knew & respected @bostonfire’s Lt. Kelley. Died 10yrs ago this day in the line of duty. E37 L26 have been longtime friends & partners on Huntington Ave. #restinpeace
northeasternpd,01/09/2019 12:13,33,0,None
northeasternpd,01/08/2019 14:04,32,0,If you get a chance this week  check out our own Ofc. James Coughlan  as he takes over the @northeastern_alumni Instagram account! Takeovers give a behind-the-scenes look at the lives of Northeastern alumni and James is a proud #husky (DMSB'14)!
northeasternpd,01/07/2019 18:27,17,0,None
northeasternpd,01/07/2019 13:47,53,0,None
northeasternpd,01/07/2019 13:33,16,0,Reposting this. Yesterday’s post had a huge typo! Oops.
northeasternpd,01/03/2019 14:49,18,0,This semester consider attending one of our #aimtoprepare classes. These training sessions take place every Wednesday from 12pm-1pm! Visit safety.northeastern.edu for more details.
northeasternpd,01/03/2019 14:38,19,0,Download the #safezoneapp today! You can find it at the App Store and Google Play.
northeasternpd,01/01/2019 5:10,61,1,Wishing you and yours a safe and Happy New Year!
nu_business_club,03/23/2019 13:42,68,9,Первый Президент Республики Казахстан - Назарбаев Нурсултан Абишевич  а Первый Президент NU Business Club - Женисова Индира @indira.mn
nu_business_club,03/23/2019 9:00,47,0,⚜Наш полноценный состав⚜
nu_business_club,03/20/2019 17:44,56,7,Дамы и господа  просим любить и жаловать Вице-президент @nu_business_club - Kamilya Dossymbaeyeva @dossymbayeva_
nu_business_club,03/16/2019 19:57,41,0,Media Department
nu_business_club,03/14/2019 4:46,49,0,Internal Operations Department
nu_business_club,03/12/2019 19:54,96,2,External Operations Department
nu_business_club,03/01/2019 8:49,35,0,Обладатель Оскара Рами Малек выбирает @gifts_4u_astana  а ты?
nu_business_club,02/06/2019 15:27,17,0,"NU Business Club и Astana Business Campus приглашают вас на мастер-класс ""Как начать стартап в США?"" В эту пятницу к нам приезжают гости из США  координаторы программы профессиональной стажировки #ProfessionalFellowshipProgram."
nu_business_club,02/06/2019 4:16,49,1,Мы знаем что вы все ждали этого момента!🚀
nu_business_club,01/25/2019 15:53,115,6,Этот день почти настал!🔥😻
nu_business_club,01/24/2019 7:00,25,0,⚡️Мероприятие: БИЗНЕС-Форум «ЧЕТВЕРТАЯ ПРОМЫШЛЕННАЯ РЕВОЛЮЦИЯ»🚀@nu_business_forum
nu_business_club,01/22/2019 16:47,40,5,Уважаемые студенты и желающие!
nu_hrl,03/30/2019 15:00,30,1,Support the #HowlinHuskies this afternoon at the Watch Party for the Frozen Four!
nu_hrl,03/29/2019 13:00,12,0,Upperclassmen: are you choosing housing today for Summer I during General Selection? https://www.northeastern.edu/housing/summer1/
nu_hrl,03/27/2019 12:46,6,0,Upperclassmen are you selecting Summer I housing today during Group Selection? https://www.northeastern.edu/housing/summer1/
nu_hrl,03/25/2019 14:40,6,0,Upperclassmen: The Summer I deadline has passed  have your plans changed since you applied for housing for other terms? Do you know the cancellation deadlines and how to cancel? https://www.northeastern.edu/housing/cancellation-deadlines/
nu_hrl,03/25/2019 13:00,5,0,Do you have vacancies in your apartment for summer I? https://www.northeastern.edu/housing/summer1/
nu_hrl,03/23/2019 18:04,6,0,Do you have vacancies in your apartment for summer I? https://www.northeastern.edu/housing/summer1/
nu_hrl,03/21/2019 17:00,12,0,#Repost @spearehall
nu_hrl,03/18/2019 20:00,43,3,Happy RA Appreciation Week! We love all of our Resident Assistants and the incredible work they do!
nu_hrl,03/16/2019 17:09,17,0,Welcome admitted students! We’re answering questions at Welcome Day in the Curry Quad from 1:30-3:30pm today and tomorrow @nuadmissions
nu_hrl,03/16/2019 13:01,8,0,Upperclassmen: The summer I cancellation deadline has passed  now what? https://www.northeastern.edu/housing/cancellation-deadlines/
nu_hrl,03/15/2019 16:21,11,0,Fire Safety Friday! Do you know what to do in the event of a fire?
nu_hrl,03/15/2019 13:03,10,0,Rising Second Year group selection day 3 starts NOW. Having trouble? For immediate help during your selection time please call us at 617-373-2814! Don't forget you can always choose to fill out a PAWS form if you do not want to select. #NUhousingselection19
nu_hrl,03/15/2019 13:02,7,0,Upperclassmen! Reminder today is the deadline to cancel your Summer I housing with no penalty. https://www.northeastern.edu/housing/cancellation-deadlines/
nu_hrl,03/14/2019 20:01,6,0,Rising Second Years! Are you choosing housing tomorrow during day THREE of GROUP selection? Reminder  you will be able to see the Vacancy  viewer again tonight after 7pm https://www.northeastern.edu/housing/fall-selection/#NUhousingselection19
nu_hrl,03/14/2019 13:02,8,0,Rising Second Year group selection day 2 starts NOW. Having trouble? For immediate help during your selection time please call us at 617-373-2814! Don't forget you can always choose to fill out a PAWS form if you do not want to select. #NUhousingselection19
nu_hrl,03/11/2019 20:01,7,0,Rising Second Years!  Are you choosing housing tomorrow during day ONE of GROUP selection? https://www.northeastern.edu/housing/fall-selection/#NUhousingselection19
nu_hrl,03/11/2019 17:02,4,0,Attention Rising Second Years! We have a Drop-in Practice Selection Session today!
nu_hrl,03/06/2019 15:57,10,0,Upperclassmen: Will you be here for summer I? Do you know how summer I housing selection works? https://www.northeastern.edu/housing/summer1/
nu_hrl,03/05/2019 15:29,7,0,Upperclassmen: Have your plans changed since you applied for housing? Do you know the cancellation deadlines and how to cancel? https://www.northeastern.edu/housing/cancellation-deadlines/
nu_hrl,03/01/2019 15:10,8,0,Both the residential halls and our central office in Speare are OPEN over Spring Break  however the central office will be operating on the following schedule.
nu_hrl,02/28/2019 15:10,12,0,Who's ready for spring break??
nu_hrl,02/28/2019 14:02,7,0,Upperclassmen GENERAL selection  starts NOW. Having trouble? For immediate help during your selection time please call us at 617-373-2814! Don't forget you can always choose to fill out a PAWS form if you do not want to select. #NUhousingselection19
nu_hrl,02/27/2019 21:01,15,0,Upperclassmen! Are you choosing housing tomorrow during day GENERAL selection? Remember you can always fill out a PAWS form instead of choosing a space! https://www.northeastern.edu/housing/fall-selection/ #NUhousingselection2019
nu_hrl,02/27/2019 21:01,7,0,Reminder Rising Second Years! Attend a Housing Selection Program tonight and earn Hall Cup points for your Hall! #NUhousingselection2019
nu_hrl,02/27/2019 18:02,9,0,Attention Rising Second Years! We have a Drop-in Practice Selection Session today!
nu_hrl,02/26/2019 14:02,4,0,Upperclassmen Group selection day 3 starts NOW. Having trouble? For immediate help during your selection time please call us at 617-373-2814! Don't forget you can always choose to fill out a PAWS form if you do not want to select. #NUhousingselection19
nu_hrl,02/25/2019 21:01,8,2,Upperclassmen! Are you choosing housing tomorrow during day THREE of GROUP selection? https://www.northeastern.edu/housing/fall-selection/#NUhousingselection19
nu_hrl,02/25/2019 21:01,12,0,Reminder Rising Second Years! Attend a Housing Selection Program tonight and earn Hall Cup points for your Hall! #NUhousingselection2019
nu_hrl,02/22/2019 14:02,6,0,Upperclassmen Group selection day 2 starts NOW. Having trouble? For immediate help during your selection time please call us at 617-373-2814!  Don't forget you can always choose to fill out a PAWS form if you do not want to select. #NUhousingselection19
nu_hrl,02/21/2019 22:47,12,0,Rising Second Years! Want to earn Hall Cup points and learn more about housing selection?
nu_hrl,02/21/2019 21:01,12,0,Upperclassmen! Are you choosing housing tomorrow during day TWO of GROUP selection? https://www.northeastern.edu/housing/fall-selection/ #NUhousingselection19
nu_hrl,02/21/2019 20:01,6,0,Reminder! We have a Drop-in Practice Selection Session today!
nu_hrl,02/19/2019 21:32,12,0,Upperclassmen  there have been a couple changes to the summer open buildings. Do you know what will be open? https://www.northeastern.edu/housing/summer1/
nu_hrl,02/19/2019 21:01,12,0,Upperclassmen! Are you choosing housing tomorrow during day one of GROUP selection? #NUhousingselection19 https://www.northeastern.edu/housing/fall-selection/
nu_hrl,02/18/2019 15:02,5,0,Do you have questions during or about housing selection? Contact us!
nu_hrl,02/18/2019 15:01,8,0,The Housing Office in Speare will be OPEN TODAY  Presidents Day  from 10am-3pm.
nu_hrl,02/17/2019 17:02,7,0,Will you be unavailable during your selection time? #protip #NUhousingselection
nu_hrl,02/16/2019 19:01,6,0,Upperclassmen: Did you miss the application deadline and now you are on the waitlist? #NUhousingselection2019
nu_hrl,02/16/2019 17:01,10,0,Have you and your prospective roommates started to plan? #protip #NUhousingselection
nu_hrl,02/15/2019 21:17,9,0,The Housing Office in Speare will be OPEN on Monday  February 18th  Presidents Day  from 10am-3pm.
nu_hrl,02/15/2019 18:02,6,0,Reminder! We have a Drop-in Practice Selection Session today!
nu_hrl,02/14/2019 18:01,5,0,Reminder! We have a Drop-in Practice Selection Session today!
nu_hrl,02/14/2019 17:03,7,0,There are 3 options for when you can choose housing for Fall selection! Do you know the third? #Protip #NUhousingselection2019
nu_hrl,02/13/2019 18:00,5,0,Reminder! We have a Drop-in Practice Selection Session today!
nu_hrl,02/13/2019 17:02,6,0,There are 3 options for when you can choose housing for Fall selection! Do you know the second? #Protip #NUhousingselection2019
nu_hrl,02/12/2019 18:11,10,0,Our office is closing at 4:30pm tonight due to the snow! Because of this we will be postponing the Roommate Social tonight. We will post the new date and time when it is available!
nu_hrl,02/12/2019 17:02,8,0,There are 3 options for when you can choose housing for Fall selection! Do you know the first one? #Protip #NUhousingselection2019
nu_hrl,02/11/2019 14:01,6,0,REMINDER UPPERCLASSMEN! Today is the LAST DAY to pay your deposits for ALL semesters to secure your housing for next year. #NUhousingselection2019
nu_hrl,02/10/2019 17:01,9,0,Do you know how to practice your room selection? #protip #NUhousingselection2019
nu_hrl,02/09/2019 17:00,12,0,Do you know what to expect from the Vacancy Viewer? #protip #NUhousingselection2019
nu_hrl,02/08/2019 15:00,7,0,Upperclassmen. Curious about our cancellation schedule and considering paying your deposits? #NUhousingselection https://www.northeastern.edu/housing/cancellation-deadlines/
nu_hrl,02/07/2019 15:01,9,0,Upperclassmen. Have you paid your deposits? Reminder both Fall 2019 and Spring 2020 require you to pay $200 deposits in order to secure your space in university housing. Deposits for both terms are due FEBRUARY 11th!  #NUhousingselection2019
nu_hrl,02/07/2019 15:00,11,0,What's the best way to prepare for selection? Practice  Practice  Practice! #NUhousingselection2019
nu_hrl,02/07/2019 14:00,10,0,Do you know how to view the building floor plans? #protip #NUhousingselection2019
nu_hrl,02/06/2019 20:00,11,1,Looking for more information on rooms prior to the Vacancy Viewer? #housingprotip #NUhousingselection2019 https://www.northeastern.edu/housing/rates/
nu_hrl,02/06/2019 17:00,20,0,Meet the Stetson West RA’s for Spring 2019! #meettheras
nu_hrl,02/06/2019 15:19,14,4,If you were choosing housing first  what would your options be? #NUhousingselection2019
nu_hrl,02/05/2019 16:06,6,0,Upperclassmen. Have you paid your deposits? Reminder both Fall 2019 and Spring 2020 require you to pay $200 deposits in order to secure your space in university housing. Deposits for both terms are due FEBRUARY 11th!  #NUhousingselection2019
nu_hrl,02/05/2019 14:52,11,0,Upperclassmen! Are you looking to find a roommate for next year? #nuhousingselection2019
nu_hrl,02/01/2019 19:50,10,0,Upperclassmen  do you know how to pay your housing deposits? #NUhousingselection2019
nu_hrl,02/01/2019 18:05,14,0,Selection Numbers have been sent! Check your husky emails! #NUhousingselection2019
nu_hrl,02/01/2019 18:00,8,0,Selection Numbers have been sent! Check your husky emails! #NUhousingselection2019
nu_hrl,02/01/2019 17:22,15,1,Meet the International Villlage RA’s for Spring 2019! #meettheras
nu_hrl,01/30/2019 20:41,9,0,Applications are in  selection numbers come out Friday... but did you read your license agreement? #NUhousingselection2019
nu_hrl,01/30/2019 17:00,22,0,Meet the White Hall RA’s for Spring 2019! #meettheras
nu_hrl,01/25/2019 19:57,22,3,Meet the Smith/Kennedy RA’s for Spring 2019! #meettheras
nu_hrl,01/24/2019 13:38,15,0,Welcome New Students! We're excited to have you in Boston! https://www.northeastern.edu/housing/living-learning-communities/
nu_hrl,01/21/2019 17:10,9,0,PRO TIP #NUhousingselection2019
nu_hrl,01/18/2019 20:40,8,0,#NUhousingselection2019 PRO TIP
nu_hrl,01/18/2019 19:11,13,0,#Repost @eastvillageandhastingshall Join us in the lobby till 5 for chips  queso  and reflections! Woo Spring 2019!
nu_hrl,01/18/2019 19:05,7,0,#Repost @westvillage_cf Heal is held at UHCS and is open to NEU students of all genders. Call 617-373-2772 or visit www.northeastern.edu/uhcs to express interest by January 31st.
nu_hrl,01/18/2019 17:35,7,0,REMINDER! Today is the DEADLINE to apply for housing for 2019-2020.
nu_hrl,01/18/2019 15:55,14,0,The Housing Office in Speare will be OPEN on Monday  January 21st  Martin Luther King Day  from 10am-3pm.
nu_hrl,01/18/2019 15:39,7,0,Are you a first year student planning to attend NUterm (summer I)? https://www.northeastern.edu/housing/nuterm/
nu_hrl,01/18/2019 15:32,12,0,Will you be in Boston this summer? Wondering if your building will be open? Summer buildings have been posted here: https://www.northeastern.edu/housing/summer1/
nu_hrl,01/18/2019 15:29,11,0,Winter is here! Don't forget to close your windows  and submit a work request for any broken windows.
nu_hrl,01/03/2019 21:15,23,0,It’s colder outside  but Move-in looks just as dressed up in January as it does in September!
nu_hrl,01/03/2019 18:15,51,1,NU Year  NU students 👋👋
nu_hrl,01/03/2019 18:10,19,0,#Repost @nustetsonwest A new year means new residents! We can’t wait to meet you all!! #stwest
nu_hrl,01/03/2019 16:44,11,0,#Repost @westvillagea
nu_slearning,03/29/2019 14:29,37,1,The deadline for Service-Learning Student Leader applications is approaching fast! If you are interested in becoming a S-L Teaching Assistant or a member of the Street Team make sure to get your applications in by Monday April 1st! Click here to learn more https://buff.ly/2HDFnXP⠀
nu_slearning,03/21/2019 15:10,26,0,Check out our latest #CapturingCommunity highlight from guest-author Stephenie Hou! Stephenie is the Intergenerational Program Manager for @littlebrothersboston and one of our service-learning community partners here at Northeastern. Read more here https://buff.ly/2CeRhUx⠀
nu_slearning,03/18/2019 17:20,38,0,Service-Learning is officially recruiting for Fall 2019! Are you interested in becoming a Teaching Assistant or member of the Street Team? Click here for more info and to apply: https://buff.ly/2HDFnXP (applications due April 1st!)
nu_slearning,03/14/2019 17:37,23,0,Head over to the S-LOG to read more about S-L Teaching Assistant  Waverly Jackson. Read more about Waverly and her S-L journey on the S-LOG! https://buff.ly/2u2dSPM⠀
nu_slearning,03/14/2019 13:01,30,0,Nominations for our Course Community Collaboration award are due March 22nd! Service-Learning is seeking collaborations between individuals or groups who exceeded the expectations of their role to create a meaningful partnership benefiting the community while enhancing student learning and/or faculty scholarship. Are you a part of an exceptional partnership? Get your nomination in today! https://buff.ly/2UjNzAd⠀
nu_slearning,03/06/2019 17:00,14,1,Head over to the S-LOG to read more about Jen Lewis  a devoted community member and friend of S-L from Roxbury Tenants of Harvard.  Read more about Jen and her work in the community on the S-LOG!⠀
nu_slearning,03/04/2019 19:57,23,0,Only 4 days left to nominate a graduating senior for the CCS Leadership Awards! Learn more about how to make a nomination here: https://buff.ly/2GPSSEr (Nominations are due by 5pm on March 8th)⠀
nu_slearning,03/01/2019 18:31,31,0,SAVE THE DATE! Our Spring 2019 Service-Learning Reception & Virtual EXPO will be held on Thursday  April 18th from 10AM-11AM in the Curry Ballroom. We encourage students  faculty  and community partners to join us for this end-of-semester celebration. Stay tuned for more info!⠀
nu_slearning,03/01/2019 1:03,26,1,Do you know a graduating senior who has sustained engagement in service for 2+ years and has made a lasting impact on the community? Nominate your stand-out student for the @nucommunityservice leadership awards by the March 8th deadline! https://buff.ly/2GPSSEr
nu_slearning,02/28/2019 19:36,46,1,Have you seen the latest S-LOG post by Service-Learning Student Leader  Tyler Nicholson? Check it out now to hear Tyler's S-L journey from first S-L student with @826Boston to an active part of the S-L family! https://buff.ly/2tHhGpm⠀
nu_slearning,02/23/2019 18:50,42,0,Are you a community based organization partnered with Northeastern to create positive  lasting change in your community? Northeastern's Center for Community Service has grants available up to $1 000 to help you achieve these goals! ⠀
nu_slearning,02/14/2019 15:38,25,0,Will you be our valentine? Sending some S-Love to all of our community partners for their continued commitment to our students and for encouraging collaboration  creativity and community-building!⠀
nu_slearning,02/02/2019 1:14,44,0,And that's a wrap on our first Publicly Engaged Scholar-in-Residence event! A massive thank you to @tkeatman for facilitating all of the amazing discussion  connection and collaboration over the past two days. You created such an open and honest space for everyone to share ideas and so much more. Thank you Dr. Eatman  @carhartcreative  our collaborators  and all of our attendees who helped to make this event such a success!
nu_slearning,02/01/2019 0:49,27,0,Thank you to everyone who braved the cold to join us for day one of our first ever Publicly Engaged Scholar-in-Residence event with Dr. Eatman. We had some great discussion  collaboration and engagement today and look forward to keeping the conversation going tomorrow! Join us as we explore a new set of topics in the final day of this discussion series.⠀
